sample,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,anomalies
HLY0102-040-081,0.06617995050725747,0.03876538782244246,0.012714689855124642,0.079315984773951,0.01370456111014879,0.004825886410988183,0.018513527575275558,0.0038917547718364687,0.028084584707415015,0.006144630163338537,0.018158668740699522,0.0031701643891648597,0.02455866153681692,0.004189854378037525,[]
HLY0102-047-010,8.112543428497533,20.130270201486955,3.057498898474431,15.138870800750958,4.4278356890888375,1.5962113196510104,5.2744291195845525,0.9112837095984719,5.803740429984207,1.2207513596771786,3.4342041206483804,0.5211792329891951,3.2450233389396783,0.4624003651113953,[]
HLY0102-051-033,4.708634146967431,13.357372572475061,2.046180508460109,10.291551293665652,3.165525814050772,1.1637265817271698,3.922707281661015,0.6914783163084032,4.4608158560404405,0.9325627530532437,2.5532749833664097,0.3742302421221925,2.296781464546008,0.3409031631791425,[]
HLY0102-052-001,5.9987918438277115,15.463369782891377,2.3471144759290365,11.664104002507415,3.500098094364857,1.268116304341627,4.166735827657014,0.7079763224117783,4.404556820967464,0.90840755614485,2.537008995973266,0.38915769346020657,2.497730943211351,0.373483797721039,[]
HLY0102-055-019,2.075634405621935,6.986642352471145,1.2062646681253688,6.521202035019859,2.2851076320712607,0.9008267551659075,3.2572078179796717,0.6140796942879971,4.246320320384148,0.9578848461221858,2.8532439279350537,0.45232397734973123,2.90071664310026,0.41985062726000577,[]
HLY0102-055-019,2.080519363442373,6.932169784733257,1.1817215795521192,6.370535855704091,2.2571558885846876,0.8966858595064251,3.2692449263406083,0.6209944257210975,4.314105454820282,0.9736956553584372,2.8977365781501883,0.4612637453849641,3.0117890826166716,0.4540260508428782,[]
HLY0102-058-007,5.7310141661588565,15.221506581640684,2.3652750465651056,12.07311940762676,3.615055109026829,1.3016657780603524,4.312354789400939,0.751138517061201,4.803477890104855,0.9957719353151272,2.7045998808028013,0.39569537864768534,2.4635056078842266,0.3808985496144526,[]
HLY0102-061-005,4.126746472520508,12.225378238300303,1.9838578231574076,10.186507204128315,3.1050649944627624,1.130186262226449,3.7632964770818065,0.6567989612351209,4.24732099216128,0.9076559375455466,2.569915759946827,0.3838972243535368,2.2746258444440612,0.2962329506628744,[]
HLY0102-063-026,5.317334518374985,14.215704011601833,1.960325693046136,10.308704838714188,3.3175475810745474,1.15503337563733,3.684522075828035,0.6384396073650598,4.229401221043728,0.9120775639492976,2.484633562663444,0.3497212582175036,2.100888838410305,0.34074613791983227,[]
HLY0102-068-003,6.432542977326216,16.604225566812115,2.4505056789172426,12.558066659083208,3.842569716787501,1.3574982318010633,4.374151385481324,0.7480092768493688,4.815220534469781,1.029980411428874,2.911151810139367,0.4379565608777676,2.7273086055128073,0.4078248612020678,[]
