sample,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,anomalies
HLY0102-040-081,0.06755560094171778,0.1306740373569102,0.015492814930336597,0.06368246457574712,0.016090105176829902,0.005805575015434484,0.01984721726289517,0.0036580656117229694,0.025602452242407925,0.0060355915935137875,0.01931670297252394,0.0033730988168504303,0.02436828774435135,0.004051052694916153,"['Ce', 'Eu']"
HLY0102-047-010,8.0266234504377,20.574953148591614,3.0606325301074904,14.904787619161214,4.392048921076785,1.5973996927832792,5.312267477713606,0.9194265947918755,5.836305899386478,1.2199081752244105,3.4111710836543914,0.5164915443773745,3.230989286257451,0.46699024621676544,[]
HLY0102-051-033,4.75009765973676,13.118932168319413,2.052391539953642,10.347532833633649,3.1762473862056653,1.17092847586723,3.9397897012543055,0.6883007494349472,4.394627674993482,0.9190328184353731,2.555827400025648,0.3825026959602513,2.351445312730598,0.33237981624876745,[]
HLY0102-052-001,6.004052052143184,15.439305126557962,2.3449140504137143,11.687086892168658,3.505743937439541,1.2674948020610246,4.159048652803081,0.7069237855735441,4.405683127773629,0.9099080984542615,2.5404346923409826,0.3889926006753251,2.49356685652581,0.3737456053174286,[]
HLY0102-055-019,2.089611020213887,6.883027984211443,1.2072151249147944,6.5981471436461625,2.2915849312660908,0.8979546528539973,3.2389742836400335,0.6117305816990377,4.247687611043988,0.9611704056234988,2.863448594778699,0.4528474094929841,2.8962726501740867,0.4192557880980057,[]
HLY0102-055-019,2.1052957935241317,6.768634615820687,1.1800272128390144,6.474690263726413,2.279060926287093,0.897170270000309,3.2465494891261675,0.6145846598227166,4.278889689402019,0.9725545514584858,2.9194511383186392,0.46706650853373566,3.0344354590118168,0.44785174067391154,[]
HLY0102-058-007,5.726909824309873,15.290459829525547,2.366162225942575,11.907093558080105,3.6222432573035888,1.3204616839692258,4.373791993284743,0.7502333015668214,4.705507319674882,0.9722947521008056,2.695250277752424,0.40631281621372217,2.5433260366358845,0.36962863221290493,[]
HLY0102-061-005,4.085650123913915,12.404552116201911,2.0044132620863393,10.097719421673858,3.0404638959887054,1.1192861018532947,3.787409965278324,0.6692959937520988,4.3311434359104295,0.9137708298120709,2.5389439588752736,0.3747285480134668,2.239692369420828,0.3037026794037221,[]
HLY0102-063-026,5.370703403821573,13.654934193188252,2.059612748859756,10.270417102871848,3.1458814410590805,1.1546950393189903,3.851211580142419,0.6644242849772075,4.183202106744109,0.8654975591627309,2.397212615005431,0.3605152334322989,2.249029365594658,0.3256096120537446,[]
HLY0102-068-003,6.398786215945967,16.602372921043813,2.5116711562577554,12.423912122925433,3.712456655613601,1.3494939443880827,4.471023830393653,0.769613217363012,4.86123633167277,1.0145083303324394,2.847021609701073,0.4352616255976618,2.7662180481537835,0.40837741866995175,[]
HLY0102-070-075,0.04865985033182533,0.10453532993151116,0.01631043355077929,0.09770999580004167,0.05170235368477261,0.02509447403463154,0.11106370207532766,0.025185149931109343,0.20413904010482856,0.05193176490165771,0.16908909751236315,0.028695814577834558,0.19502602871592925,0.029887451342445633,['Ce']
HLY0102-081-131,1.0034136440668986,2.9924757854264605,0.5558017647514755,3.4837280048578547,1.5733059329496717,0.6675930598411608,2.5233368956673687,0.4828886444592875,3.302040447948075,0.7250499805419116,2.09676941670308,0.3258479129970709,2.088632695074954,0.309916471986193,[]
HLY0102-084-014,7.624930438998474,19.312495845136215,2.851796174867143,13.910674597169137,4.227270981787606,1.5747735904072233,5.389827118287799,0.9626815452227359,6.305992594525554,1.3527836220703662,3.8530944860618668,0.589149822092776,3.6895685821216864,0.529668809010661,[]
HLY0102-086-029,7.020858201476233,18.297564306365903,2.767846155914922,13.648886998797792,4.049532036692598,1.469986823941771,4.875787751624277,0.8433306800814377,5.378750457457893,1.1387939211777331,3.2562841098126403,0.5091085999793927,3.317796884962478,0.5030521001033685,[]
HLY0102-090-011,5.918722238045807,14.836019826340797,2.258523386463751,11.53478044815393,3.7409679183885767,1.408007299065444,4.806578937588721,0.8466491365235584,5.428287578432425,1.1399451407977177,3.197807675561327,0.4865248774148542,3.06935058920033,0.4493987266092084,[]
HLY0102-091-001,5.6502178405053884,16.46678473776997,2.6683881156446794,13.764790830839468,4.340735942423144,1.6187978017078881,5.522726783547449,0.9818854120728144,6.409991801698329,1.3750107003048113,3.9318445683582994,0.6059069375367417,3.836755452782699,0.5582372079338014,[]
HUD1966-009-VG305,7.589224580115581,17.695926446203167,2.4769207453371203,11.69867901156103,3.4722179604613497,1.2910794871138285,4.425588019823256,0.7940057513935705,5.240437800355987,1.135743399796141,3.276924471215728,0.5088890976034515,3.2443412409287427,0.474990982217211,[]
HUD1966-009-VG307,7.0269880632586865,15.723380436069752,2.1349571255812503,9.85643963481237,2.840500113528573,1.0449695885589108,3.545456643765183,0.6296855990602328,4.113961381009957,0.8833301681618542,2.527476485775264,0.3896922486121402,2.4697440584196024,0.3599140371875172,[]
HUD1966-009-VG309,8.630893572069988,18.89230223155046,2.47015026220077,10.957682819588388,3.0038895761624116,1.0944174802494975,3.7009166057879828,0.6575899574449412,4.296710175857142,0.9179227409106844,2.590425771050256,0.38970373596059965,2.383387862414686,0.33192046743276415,[]
HUD1966-009-VG310,7.302838372012439,16.06946175559406,2.1996583361163515,10.356970238638038,3.0908890785165135,1.1475655734107029,3.9111062954840574,0.6950554837467844,4.535136262471378,0.973544408985159,2.7954265082274175,0.4349184606860482,2.798836391007695,0.41662542053053775,[]
HUD1966-056-VG312,5.782262558174158,13.030047509406835,1.7986523053470032,8.492659298602877,2.5605951127192204,0.9598865827393055,3.3123781851392797,0.5967100967453615,3.9407905078264736,0.8515801316469922,2.4428178707501447,0.3763927334628362,2.378052271684453,0.34488570783895,[]
HUD2268-173-VG308,4.301544754875689,12.097444138387644,1.9737631071944026,10.516217249302848,3.58969011647506,1.3827237698990094,4.847881272495395,0.8802156388383348,5.830898369365211,1.2616414005135943,3.626465986954961,0.5611009189048478,3.5692360340829348,0.5224806805968755,[]
IONRUSS-VIT-313-105,0.41428262704254853,1.0419705410330395,0.16143240540135187,0.8502150591595841,0.29924217255471935,0.11770240400057634,0.4214418325185531,0.07804435154653823,0.5265313088832992,0.11582768022111217,0.3384800709011551,0.05331996643404928,0.34613678068428466,0.05184189865527934,[]
IONRUSS-VIT-313-110,0.7673037228800714,1.7039354008265777,0.232067205517129,1.0870654958110648,0.332562155365541,0.127696293983563,0.45803832792005905,0.08730122533499253,0.6229090536044846,0.14771162380670755,0.471004296247367,0.08143987540224308,0.5806150087565466,0.09514163262711997,[]
IONRUSS-VIT-313-54,0.5560627191639536,1.3295426579779115,0.19726107596988574,1.0044548757869713,0.3420492587766941,0.13402223346611572,0.48071782108906036,0.08959482812377835,0.610421041451664,0.13572543827350436,0.40055341920320986,0.06359451988050126,0.41497664925445144,0.06229802955706205,[]
IONRUSS-VIT-314-56,0.641587921873882,1.5108694516194547,0.22555761422808854,1.1665024760505176,0.4066400237683925,0.15969412801888905,0.570470817746025,0.10523756882318804,0.7061034317967864,0.15438232651906225,0.4485579440167678,0.07034357100696544,0.45546087499540777,0.06818532840160298,[]
IONRUSS-VIT-314-58,0.2561732528092636,0.7169837149810288,0.12354258180958455,0.7171281270273717,0.28841741029322693,0.11808437335105326,0.43559153838793474,0.08237556532874189,0.5639361423040771,0.1253927678771346,0.37025474309340817,0.05906057426092547,0.3895977303829404,0.05951899008893137,[]
IONRUSS-VIT-314-59,0.6465230226144708,1.5331120672875151,0.2201241836478358,1.0665966854854725,0.3260848210666272,0.12178251856891774,0.4174185125218567,0.07467854722784018,0.4914404723103655,0.10654391137330535,0.30924887231809556,0.04865020062336679,0.3164723468423645,0.04758052603331391,[]
IONRUSS-VIT-314-74,0.7362465493347676,1.385379930687555,0.17113313174082906,0.7526121387710797,0.20776972320327833,0.07516220646280372,0.2503494924467752,0.043656049913736915,0.28140263136721105,0.06031993260019384,0.17512331965957093,0.02791374024662492,0.18636090250060772,0.029087321468884795,[]
IRVCAN-SOM-BAT-K11A14,1.505859145703663,2.503914474057134,0.25478638761462474,0.888416424656819,0.1608120025186372,0.0493744709145843,0.14262367648532195,0.022148446824224295,0.1309850643687187,0.026665390460723186,0.07560681401053256,0.012020672578762201,0.08123289937715727,0.01295041185681122,[]
IRVCAN-SOM-BAT-K11A15,1.8639178955733484,3.1391741076391297,0.36837243424069466,1.5143066074811817,0.31026336668769555,0.0901139784345417,0.22965337276486214,0.029671011543430614,0.14063612307071843,0.023200446571508417,0.05552899493031802,0.007922179480705617,0.05156518474309818,0.008494185224511348,[]
IRVCAN-SOM-BAT-K11A16,2.5840837410630386,4.123997017433053,0.455512931120561,1.781554442798988,0.3526154307892618,0.10313039987660548,0.26699065209500206,0.035124267410001686,0.16842063642099742,0.02764929785144002,0.06441700452022105,0.008729077317046226,0.05270076940326417,0.007892342046855932,[]
IRVCAN-SOM-BAT-K11A17,1.8348267469956172,3.0770113299753517,0.3254888357579855,1.1901316166418836,0.2277663164025848,0.06997895066056702,0.1986800783417131,0.029770214103671436,0.16694652546515387,0.03193528019869197,0.08482216714627583,0.012657793410079957,0.08074919177753756,0.01225196715034071,[]
IRVCAN-SOM-BAT-K11A18,0.7841262573179814,1.4011243045995432,0.18507161778156098,0.8400641876797413,0.1693592572336381,0.04439546608673818,0.09705311314117088,0.01039558851799034,0.04050877926702866,0.0057036780297697615,0.012394101732309159,0.00173191412703075,0.011953077093389285,0.0022458190268537124,[]
IRVCAN-SOM-BAT-K12A1,0.5140234278727327,1.021138971490211,0.10553052253498955,0.3436495366686793,0.053727093575307416,0.01602546177660499,0.046551815770489044,0.007539457616371395,0.048039089811020966,0.010694462308875715,0.033145980836848665,0.005687211205588079,0.04061167427277068,0.006673346157322907,[]
IRVCAN-SOM-BAT-K13A1,1.4968850031902456,2.543997677801164,0.2606513449955202,0.883137017470513,0.1362922841030802,0.03764253587392227,0.09675607525292441,0.013399540960052218,0.07203060156913026,0.013902886147596237,0.03931514995019979,0.006574311436341978,0.049125341414193634,0.009031449893625665,[]
IRVCAN-SOM-BAT-K13A3,2.083270909316843,3.5781938685658488,0.369329740965529,1.2359584747314007,0.17201694899401482,0.04371457494064808,0.10099473233701751,0.012305675719092708,0.057182034075298496,0.009541867414842135,0.023504321243012202,0.0034688937359934097,0.023262354305771064,0.0039093273225264255,[]
IRVCAN-SOM-BAT-K13A4,0.5502764112178976,0.9732625776921313,0.11263777084130595,0.4685878441046254,0.12314416138296819,0.04465646776614399,0.15123383003626864,0.02714633792682778,0.1817667699656656,0.0405241817693822,0.12191276958221406,0.019990745964039283,0.13604158805325567,0.021434672222179756,[]
IRVCAN-SOM-BAT-K13A5,2.261841117368233,3.928900904765936,0.3967158906990918,1.350917873856247,0.24059869088032818,0.07473881065824449,0.2201459266598542,0.034860271118470135,0.20771792369646452,0.04155159978573096,0.11202131422757677,0.016330840008542107,0.0977082897164302,0.013389703756747225,[]
IRVCAN-SOM-BAT-K13B4,3.430739421747559,6.129669252990253,0.695127655049771,2.5896482221606987,0.40895714264586003,0.10453400421202416,0.2340801725966961,0.026606910101220713,0.11121067574340368,0.016360627763070536,0.035245064167831464,0.0045590563662662635,0.027064943191741336,0.00408792021347065,[]
IRVCAN-SOM-BAT-K15A4,1.5004653515029742,2.5889632845663515,0.2996523619440543,1.1962193827894392,0.23508921811261976,0.06804139308808392,0.17468199595907904,0.022957544343823754,0.11142924061917252,0.01881987400959327,0.04587352629771481,0.006606165250656541,0.04293988764961046,0.0069874525615457456,[]
IRVCAN-SOM-JP-JP1X2,2.275048090676679,5.348639558828338,0.6270337614484593,2.1754964909916223,0.3182121121936324,0.08621564888732555,0.22037550530773634,0.030753275907216257,0.1676922824167587,0.03263055413563941,0.09139392752041207,0.014751108588274523,0.10330045346698831,0.017300675597140176,[]
