sample,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,anomalies
HLY0102-040-081,0.06921612488590392,0.12988009574902062,0.015180428134948945,0.06224643547902794,0.015927240258803304,0.005793834693023593,0.01996014628643228,0.0037008190051586115,0.02597944385122325,0.0061196009918447905,0.01949922454575132,0.003379348809384604,0.024170636202153668,0.003971720264473378,"['Ce', 'Eu']"
HLY0102-047-010,8.230232567207851,20.536841893360887,3.00888593813552,14.578446516593043,4.335598122615176,1.5898790916912044,5.333944332874395,0.9303933911685357,5.935808537288267,1.2414582060834078,3.456677414753774,0.5186926922837469,3.202337337574131,0.4553262830903747,[]
HLY0102-051-033,4.918345736548691,12.990843296889725,1.9984005996070018,10.084111088540572,3.158828369278742,1.1754530382883959,3.9828442868403435,0.6983202218669006,4.4570810116660535,0.9286295179227392,2.567467707653644,0.3816720811066123,2.3310178967095343,0.3276369300310289,[]
HLY0102-052-001,6.2078793472814935,15.62687632434923,2.3059337428402364,11.23440719554702,3.3604707299127954,1.2334518619936499,4.138104585683906,0.7211113730143902,4.591834474288504,0.9578710698630964,2.658815553551656,0.39761262124028135,2.446116924675341,0.346575793534337,[]
HLY0102-055-019,2.282195232587183,6.634628976259058,1.1229013018318288,6.231757881747849,2.3067545227817017,0.9224396687160287,3.3580440229504998,0.632427983015833,4.334843483921913,0.964414457245779,2.8312427596415084,0.4444110957589302,2.850041569821873,0.41832490070960054,[]
HLY0102-055-019,2.277990491661829,6.575536368157808,1.1078286569278077,6.1356289126520895,2.2770809448239917,0.9138374504528011,3.3436061708007645,0.6338425957224371,4.379547435453471,0.9828977813409168,2.9119022140891975,0.4612964249861368,2.985163307519799,0.4419525503635628,[]
HLY0102-058-007,5.916607776216601,15.337226764193286,2.319443788551763,11.525685494306016,3.528387708285224,1.3020966374316947,4.37975020745121,0.7630607737355646,4.84433256369483,1.0052298801590176,2.770998325114676,0.41106913939818923,2.507100424065407,0.35209534341921406,[]
HLY0102-061-005,4.400911321292495,11.949174676213675,1.8807684691178708,9.665355652320068,3.091409124661683,1.1555780430430298,3.92253499012949,0.6871057360831119,4.3694914821797575,0.9051187047377108,2.4841294707556334,0.36620183028753334,2.2166722784862287,0.3087653414987266,[]
HLY0102-063-026,5.386940167449072,13.788905925321206,2.063815113161756,10.172976388490756,3.0873584600779638,1.137569387550394,3.8254901409425135,0.6672354047405934,4.24634480194854,0.8841794910215236,2.447451388280573,0.36474671025986377,2.235321869859489,0.3154431115356447,[]
HLY0102-068-003,6.620994635117719,16.66092551138677,2.460069346681643,12.0046875702423,3.60974966663198,1.3292238659311233,4.476368279599654,0.7834739793446364,5.013670698946488,1.0511875885670874,2.9327028521739993,0.440758889687189,2.7245156101125327,0.38774993138053665,[]
HLY0102-070-075,0.03794016127969687,0.11408156726387603,0.020455272758981097,0.123183206842728,0.05584055055180432,0.024951285676636296,0.10292879714803303,0.022276453613241116,0.17794335178408682,0.046167509613143476,0.15769147301557707,0.028653612018014724,0.21112185987855803,0.03525612783099229,['Ce']
HLY0102-081-131,0.9323736766033707,3.1046652830955064,0.591849254529606,3.6379934075062432,1.5480717359688554,0.6470100498928614,2.4376987964657912,0.47050320406787954,3.2728042159555146,0.7316948116615972,2.1418824586682645,0.33328875116440443,2.1102109424910984,0.30502119256717886,[]
HLY0102-084-014,7.662733975456626,19.20503747750214,2.836144982970134,13.899734379579275,4.254563365433106,1.5851574112396432,5.41445302372891,0.9635317600190154,6.284461949327806,1.343898087636264,3.824772077904249,0.5862203818734855,3.69278971627708,0.5349787152271518,[]
HLY0102-086-029,7.403308257978168,18.3303738848015,2.6759578407501174,12.972766725961659,3.901466103189753,1.443444841627325,4.897804292329284,0.8661557575559607,5.616235010453372,1.19490319520341,3.3858539021024945,0.5170051258251495,3.246427273504067,0.4690557239702103,[]
HLY0102-090-011,5.781959505611221,15.109462065974656,2.310353482977434,11.642500853611072,3.6799927315121925,1.3809673314233006,4.731674801158841,0.8412127898098639,5.459058046277751,1.1577729948730546,3.260204083661813,0.4936311311351202,3.069255303859996,0.43880230829740113,[]
HLY0102-091-001,6.033638237979753,16.20387690230039,2.5400348308362566,13.089541154168588,4.278106916333573,1.6249642905754726,5.627334932622815,1.009701305650375,6.60352237218442,1.4087544445835247,3.984074960118596,0.6050561162823063,3.769533698605606,0.5395559625137899,[]
HUD1966-009-VG305,7.463397987923332,17.732814936083695,2.506137740219578,11.865917136590042,3.4972266008223114,1.293578007630222,4.410891454834085,0.7879333253340837,5.187323004704168,1.1243768010412063,3.2533349627451025,0.5079260477785771,3.2622941489629693,0.4819069398951088,[]
HUD1966-009-VG307,6.83631862262844,15.80577880031631,2.1781578802521406,10.076868910443125,2.8653322907023195,1.045586125917108,3.5215359549688374,0.6220945459290643,4.0550291901425055,0.8718508648138115,2.5062436001135677,0.3892616818632613,2.490007650614097,0.3666767495161219,[]
HUD1966-009-VG309,8.319033324652882,18.756175223385767,2.5224984900466625,11.397660328708568,3.1145290787094466,1.1179354013450316,3.7053107633032365,0.6444372436372909,4.137576739617492,0.8776103453956524,2.492459480628163,0.3829934270528112,2.4269449208835314,0.354474979024407,[]
HUD1966-009-VG310,6.99945486990683,16.355783339222217,2.2776308701502983,10.64591850858052,3.0812463796465486,1.1328508698505282,3.843816993958789,0.6840073384080404,4.490847324081617,0.9719115858805061,2.810526874383536,0.43885822080821485,2.820638233269599,0.4171067433427279,[]
HUD1966-056-VG312,5.523839576493341,13.14321839197079,1.8595189995413997,8.810908472386537,2.59808570265596,0.9608827129729703,3.275409989461392,0.5847951939319401,3.8472120925452944,0.8332021812268939,2.408621662671236,0.37568518852457977,2.4106176851665904,0.35576376237364826,[]
HUD2268-173-VG308,4.368293207590673,12.101095546112838,1.9543373742132901,10.363805856994041,3.552418909783381,1.3758612177867389,4.854989178269795,0.8870120894975851,5.902823805019583,1.2788422794362444,3.6662438672032573,0.5634762103638531,3.547165480812048,0.5122954675916599,[]
IONRUSS-VIT-313-105,0.396706001263653,1.0624762645999606,0.16738040532136583,0.8735903957564611,0.29754666345321895,0.11591942308002531,0.41360457770520676,0.0768080813425225,0.5222546587589765,0.11595138801265564,0.34129165544937146,0.05390039016971889,0.3486377312497669,0.05168837032175779,[]
IONRUSS-VIT-313-110,0.7709017694244169,1.7106250816069832,0.2317340458249989,1.0794114319630463,0.3293291962709811,0.12680310753424934,0.45698121219445315,0.08759917870589602,0.6283423563913999,0.14941838388588258,0.47604711851157266,0.08189379911248162,0.5784037603078398,0.093540923289366,[]
IONRUSS-VIT-313-54,0.5278822445925784,1.3531128147038836,0.2055222511015238,1.041824396563276,0.3431439402904386,0.13269476639563302,0.47198307694322106,0.0877523362119177,0.5999457031811827,0.13438715887742758,0.40007027831358344,0.06400933725086423,0.41980457412323813,0.06312032492779343,[]
IONRUSS-VIT-314-56,0.5961601704779994,1.5554244683371423,0.23942682276081392,1.2246656315861333,0.40549654640285315,0.15650497718305434,0.5541905369276384,0.1023162161589485,0.6928602098498591,0.15348918151353538,0.45145708580981125,0.07133018965868887,0.46196911740485613,0.06861722849537318,[]
IONRUSS-VIT-314-58,0.24633948632245192,0.7367974532714952,0.12815183241570666,0.7300407286236107,0.2822000565507637,0.11485941002639452,0.42530098916735626,0.08141622952307422,0.5668546749250213,0.12787296868131534,0.38000497591801896,0.06028809229828586,0.3902306661826251,0.05773552509477095,[]
IONRUSS-VIT-314-59,0.6402776220793601,1.5482372425697442,0.22241133160602788,1.0690781884520757,0.32262217873595234,0.12041808573415873,0.41403847324465004,0.07452562256787895,0.4940237569379853,0.10769530253682547,0.31307811654517465,0.049066306865149234,0.31611164728289,0.04681021877176298,[]
IONRUSS-VIT-314-74,0.6891084850300412,1.4360727922032461,0.18130904971976633,0.7810873876802459,0.2037877165375813,0.07277973829636217,0.24219621891597443,0.04267888504132225,0.2801618401234421,0.06114374847265488,0.17946646365761557,0.028575863173420576,0.1878318416166857,0.028445591633888795,[]
IRVCAN-SOM-BAT-K11A14,1.6069716513909242,2.5148846160637244,0.2446800412769878,0.833551818318482,0.15306224533731783,0.04813338411408375,0.14318852097824783,0.02289907576409588,0.13849593336905996,0.02840283069707724,0.07964079051443847,0.01227933085793012,0.07901029856712738,0.01181236210172307,[]
IRVCAN-SOM-BAT-K11A15,1.876265906378464,3.4857945836110673,0.3828816999698454,1.4004441334741868,0.2579025306200226,0.07735339140934552,0.21312265080316808,0.030652846343513184,0.1619065163408497,0.028547340154507744,0.06817670950030973,0.00892035971292469,0.04878360148202511,0.0062376757548627945,[]
IRVCAN-SOM-BAT-K11A16,2.463109944237844,4.509953293889829,0.48749167183813535,1.7520730614952935,0.3116877527619854,0.09196162715320187,0.24902377984990318,0.035171161753341,0.18226601504763018,0.03155239954550361,0.0740472344646309,0.009530506449311079,0.051332254318357314,0.006472987782778683,[]
IRVCAN-SOM-BAT-K11A17,1.8631745099017252,3.1551435130051058,0.32558838997839706,1.1531501383277505,0.21598550027040983,0.06719394052294825,0.19545172594651336,0.030207671443294205,0.17451176075526056,0.033951645380199715,0.08991900020164421,0.01306785702238243,0.07925486049318307,0.011189270767093895,[]
IRVCAN-SOM-BAT-K11A18,0.8803484483508063,1.6552135110518196,0.18065634546577028,0.6446665581221348,0.10869292354160051,0.03082648277689118,0.07945494240599053,0.010576854972236477,0.05115548950047854,0.008236627539844365,0.01795479188590132,0.0021478324379931163,0.010777165515239951,0.001271008301513274,['Eu']
IRVCAN-SOM-BAT-K12A1,0.656819250759491,0.9512990051466987,0.08740338344707481,0.2869210589360524,0.0518416523149502,0.01650808473880926,0.05031832324697255,0.008343181727261307,0.05293887276160816,0.011467611304451678,0.03410970333324106,0.00558990133068752,0.03822486021411999,0.006061193258805479,[]
IRVCAN-SOM-BAT-K13A1,1.8379915679073215,2.5986918418614224,0.23007152222114524,0.718374170288701,0.11511313999410096,0.034362921445392894,0.09744663828201923,0.014918312540466074,0.08673811338959372,0.017216543491102927,0.046998289807705686,0.007090504616805427,0.044834401318100764,0.006610995571547047,[]
IRVCAN-SOM-BAT-K13A3,2.5478510463187316,3.7117512308156995,0.3289097445524001,0.9985058586115944,0.14184843572085631,0.03907840529058409,0.10055191635341267,0.013732498588617921,0.07002866358230743,0.012130757931681896,0.02886092544028579,0.003802251771592304,0.02109931145835447,0.002751389795817987,[]
IRVCAN-SOM-BAT-K13A4,0.5146528095385047,0.9969559280650434,0.11881441652447972,0.49065568112642655,0.12334523797161336,0.04399688015476017,0.1475538458871651,0.026440690830969855,0.17809431120870564,0.04012177456559857,0.12205969314013697,0.02019113062327712,0.13798156642040948,0.021709599951978468,[]
IRVCAN-SOM-BAT-K13A5,2.320500795352533,3.8214629759239767,0.38575595694217885,1.3443539320397855,0.24825264922181908,0.07719652053540707,0.22521489728564167,0.03503132078783027,0.2043794803563638,0.04024778577914974,0.10806342040657518,0.01593543460651942,0.09809326122621874,0.014052445102278818,[]
IRVCAN-SOM-BAT-K13B4,3.8031644881291693,6.616892910081253,0.6707642099781222,2.2313894849524187,0.3354129170633852,0.09083430893023556,0.22404436192319593,0.028602009538014925,0.13295322369491488,0.020676756437445144,0.043731992435807526,0.005096608089093792,0.025006711314375832,0.0028935480439718463,[]
IRVCAN-SOM-BAT-K15A4,1.5538420828300508,2.814713626115418,0.3031275798257302,1.0931091614886057,0.1989998119601641,0.05970885905259598,0.1651048365219545,0.0239100337737398,0.12757375156953826,0.022769989774617954,0.05512466460797855,0.007317160187877553,0.040604282776127314,0.005266487683624502,[]
